date,index_open,index_high,index_low,index_close,margin_balance_thousand_ntd,margin_previous_balance_thousand_ntd,index_yoy,index_qoq,margin_roc,margin_roc_autocorr,autocorr_high_threshold,is_autocorr_high,index_yoy_z,index_qoq_z,margin_roc_z,margin_roc_autocorr_z,margin_roc_autocorr_percentile_full_sample,margin_roc_autocorr_percentile,margin_roc_autocorr_rank_252,margin_roc_persistence_score,margin_roc_autocorr_plot,index_yoy_z_plot,index_qoq_z_plot,margin_roc_z_plot,margin_roc_autocorr_bar,index_yoy_ref,index_qoq_ref,margin_roc_ref,autocorr_bar,index_close_return_20d,index_qoq_change_20d,margin_roc_change_20d,raw_signal,transition_watch,final_signal,final_signal_reason,leverage_cycle_phase,signal
2012-05-22,7257.96,7274.89,7232.52,7274.89,188848902.0,188816826.0,,-0.08547396421289222,-0.08373773193014411,,0.9958182015461547,False,,-1.2415671620449091,-2.9987589081362898,,,,,0.375,,,-1.5163023667840883,-1.399495362481903,,,-1.5163023667840883,-1.399495362481903,,-0.027562828411367812,-0.12718507352927844,-0.14479783027186854,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-23,7213.6,7213.6,7130.52,7147.75,188403197.0,188849273.0,,-0.09767720759957077,-0.09055403516909788,,0.9958182015461547,False,,-1.3015169967713884,-3.0,,,,,0.325,,,-1.4958466172590692,-1.5519243755788645,,,-1.4958466172590692,-1.5519243755788645,,-0.046819241375999465,-0.15331362959286443,-0.14572187881517373,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-24,7155.74,7190.55,7090.47,7124.89,187892362.0,188403094.0,,-0.10957573909479013,-0.10020824919990345,,0.9958182015461547,False,,-1.3774016221068155,-3.0,,,,,0.275,,,-1.484566141530283,-1.6898363398094487,,,-1.484566141530283,-1.6898363398094487,,-0.05795049172438049,-0.15695092397018284,-0.16139360147306925,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-25,7116.33,7139.76,7066.39,7071.63,187369512.0,187891665.0,,-0.10906353545916114,-0.10553950086195818,,0.9958182015461547,False,,-1.277813187019987,-2.9833893674542655,,,,,0.225,,,-1.4648753839578739,-1.8130318662518121,,,-1.4648753839578739,-1.8130318662518121,,-0.05979245747106576,-0.14883023820699814,-0.19327602241091602,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-28,7067.55,7136.0,7047.32,7136.0,187353323.0,187368962.0,,-0.1034432503197501,-0.10209131707845986,,0.9958182015461547,False,,-1.1301688572718709,-2.6345457438521644,,,,,0.175,,,-1.4329985718925402,-1.8912712831661314,,,-1.4329985718925402,-1.8912712831661314,,-0.04605307131876213,-0.11331039686624889,-0.18137377706722324,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-29,7179.58,7349.85,7178.67,7342.29,188057152.0,187353132.0,,-0.09593741996493232,-0.09645491315726862,,0.9958182015461547,False,,-1.0060711796877013,-2.4648215872363934,,,,,0.15,,,-1.3923388202539841,-1.9458951216490135,,,-1.3923388202539841,-1.9458951216490135,,-0.02125245943596943,-0.09389407334629851,-0.15128371707464716,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-30,7331.64,7331.64,7222.88,7261.8,189039915.0,188057078.0,,-0.10550679079713343,-0.09634070739374179,,0.9958182015461547,False,,-0.9959338538219842,-2.4025021950007943,,,,,0.125,,,-1.3545859663080795,-1.9893815095872782,,,-1.3545859663080795,-1.9893815095872782,,-0.05406021511539305,-0.12240922164751389,-0.14734911689752306,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-05-31,7184.91,7301.5,7132.8,7301.5,190345489.0,189039857.0,,-0.10345479639098043,-0.09959519659952165,,0.9958182015461547,False,,-0.8297154694580954,-2.1224216516770094,,,,,0.1,,,-1.3045982999414143,-2.0020519993101096,,,-1.3045982999414143,-2.0020519993101096,,-0.0467430769250855,-0.10437868230479119,-0.13968256590459105,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-01,7213.69,7218.75,7106.09,7106.09,189941037.0,190345480.0,,-0.12426612310892671,-0.10659145782579915,,0.9958182015461547,False,,-0.9335325906471835,-1.9850578775353926,,,,,0.075,,,-1.2692587085800588,-2.0004335115220413,,,-1.2692587085800588,-2.0004335115220413,,-0.07724501522539418,-0.12764853793943465,-0.12965933141471342,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-04,6907.13,6937.33,6857.35,6894.66,185506888.0,189941005.0,,-0.1386778333837202,-0.12900702693855415,,0.9958182015461547,False,,-1.0228056360879756,-2.2296074840341737,,,,,0.05,,,-1.2457869873903367,-2.0222596041422443,,,-1.2457869873903367,-2.0222596041422443,,-0.0853559527094433,-0.11243397581051484,-0.1425253711013439,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-05,6988.52,7037.57,6967.31,7000.45,185769908.0,185503912.0,,-0.11810576255642191,-0.12572693838580484,,0.9958182015461547,False,,-0.8125067969247344,-2.0492939707307314,,,,,0.025,,,-1.2045222073459936,-2.0248343057221003,,,-1.2045222073459936,-2.0248343057221003,,-0.07226092706981846,-0.09960025135582051,-0.13653426081100184,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-06,7037.92,7076.28,7004.4,7056.15,185674943.0,185769432.0,,-0.10716454850513979,-0.12756217693712646,,0.9958182015461547,False,,-0.6852828682682592,-1.8293517074802548,,,,,0.0,,,-1.1550708417195428,-2.0062169154133533,,,-1.1550708417195428,-2.0062169154133533,,-0.056123097337911765,-0.07709879385768237,-0.13517536005557895,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-07,7133.78,7139.16,7052.36,7080.31,184867472.0,185673396.0,,-0.11324982215676249,-0.13309057380364597,,0.9958182015461547,False,,-0.665711135774787,-1.6152274589399411,,,,,0.0,,,-1.1084651554390899,-1.9689798243206476,,,-1.1084651554390899,-1.9689798243206476,,-0.05394167030776276,-0.06421495390541021,-0.12484067667919274,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-08,7033.51,7063.08,6979.82,6999.65,184991591.0,184867251.0,,-0.12679125899294041,-0.13546952230543052,,0.9958182015461547,False,,-0.6911278349171417,-1.5437964344128505,,,,,0.0,,,-1.0687187439608092,-1.9284861681389527,,,-1.0687187439608092,-1.9284861681389527,,-0.05427643801080073,-0.0623968503505562,-0.11093001259148183,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-11,7081.72,7137.98,7081.72,7120.23,185036395.0,184989110.0,,-0.10183726371956037,-0.13393568755580165,,0.9958182015461547,False,,-0.41975846608501693,-1.4227788980601095,,,,,0.0,,,-1.0069130032107338,-1.8803235709885866,,,-1.0069130032107338,-1.8803235709885866,,-0.034830382341219934,-0.04013879750051674,-0.09318819085741459,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-12,7036.44,7076.37,7026.27,7072.08,185140320.0,185036215.0,,-0.11945823388130006,-0.13274514187518272,,0.9958182015461547,False,,-0.5251524334941113,-1.1487479268441034,,,,,0.0,,,-0.9610310441901032,-1.8106497001176836,,,-0.9610310441901032,-1.8106497001176836,,-0.043750101411101694,-0.054087845490682795,-0.07492490728264345,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-13,7103.2,7109.34,7059.85,7088.83,184803918.0,185139850.0,,-0.12755653357554098,-0.13001579044355038,,0.9958182015461547,False,,-0.5903982188221218,-0.9205592000714815,,,,,0.0,,,-0.925732679869343,-1.7258791763037595,,,-0.925732679869343,-1.7258791763037595,,-0.020144942961364598,-0.045174061555977474,-0.0697796501054081,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-14,7096.86,7114.07,7070.36,7075.1,184666669.0,184803756.0,,-0.12885606566177676,-0.1352108240158857,,0.9958182015461547,False,,-0.5902771474215027,-0.7991578214080555,,,,,0.0,,,-0.8937845339219297,-1.6376199996470258,,,-0.8937845339219297,-1.6376199996470258,,-0.03828718309801726,-0.04785037438956019,-0.06767128488723906,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-15,7094.0,7166.08,7085.92,7155.83,183587704.0,184666511.0,,-0.11162218464693707,-0.1417698636761583,,0.9958182015461547,False,,-0.42823140177340974,-0.7079886229146749,,,,,0.0,,,-0.8494461403839755,-1.5490836780534685,,,-0.8494461403839755,-1.5490836780534685,,0.0006488430596867101,-0.02032137267189349,-0.0714972145772188,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-06-18,7263.81,7302.82,7262.8,7281.5,182816586.0,183587436.0,,-0.09478214601835921,-0.14723065704170857,,0.9958182015461547,False,,-0.2872417901382067,-0.6816447455391872,,,,,0.0,,,-0.7959028689319975,-1.4664704463854417,,,-0.7959028689319975,-1.4664704463854417,,0.012412005733965836,-0.005841433915034777,-0.07088280458592833,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-06-19,7286.54,7288.98,7239.42,7273.13,182432531.0,182816263.0,,-0.08774568214030376,-0.14866077373066888,,0.9958182015461547,False,,-0.15221074411825306,-0.6805543180352727,,,,,0.0,,,-0.7345988570449742,-1.3916212913044732,,,-0.7345988570449742,-1.3916212913044732,,-0.0002419280566441362,-0.002271717927411543,-0.06492304180052477,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-20,7309.23,7334.63,7281.74,7334.63,182604501.0,182432480.0,,-0.08109682608488655,-0.14733636032359698,,0.9958182015461547,False,,-0.0009529813577411137,-0.664032286863936,,,,,0.0,,,-0.6647278212652377,-1.3223271004053745,,,-0.6647278212652377,-1.3223271004053745,,0.026145290476023986,0.016580381514684217,-0.0567823251544991,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-06-21,7301.79,7311.39,7259.11,7279.05,183004134.0,182604501.0,,-0.09688533661540899,-0.1452053448532512,,0.9958182015461547,False,,-0.1655917583982483,-0.6224928064198098,,,,,0.0,,,-0.6171910533731434,-1.2556762152638923,,,-0.6171910533731434,-1.2556762152638923,,0.021636825270284765,0.012690402479381135,-0.04499709565334775,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-06-22,7210.8,7229.73,7185.31,7222.05,184145350.0,183004077.0,,-0.10580676793852861,-0.14123910867592948,,0.9958182015461547,False,,-0.25848474766167323,-0.5674325132216894,,,,,0.0,,,-0.5830285480672891,-1.1901291960217777,,,-0.5830285480672891,-1.1901291960217777,,0.021270909252887993,0.003256767520632531,-0.0356996078139713,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-06-25,7222.61,7222.61,7157.9,7166.38,184479720.0,184145392.0,,-0.10056202479535914,-0.14387715680355473,,0.9958182015461547,False,,-0.19694952047113223,-0.5805723773451875,,,,,0.0,,,-0.5462591168676552,-1.1320761656716263,,,-0.5462591168676552,-1.1320761656716263,,0.004257286995515752,0.0028812255243909624,-0.041785839725094864,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-06-26,7145.22,7156.99,7117.17,7137.93,185008916.0,184479851.0,,-0.11103237328537652,-0.13397993547871645,,0.9958182015461547,False,,-0.30706746149429626,-0.51028553718191,,,,,0.0,,,-0.5234789592130495,-1.0728580105773675,,,-0.5234789592130495,-1.0728580105773675,,-0.027833278173430842,-0.015094953320444193,-0.03752502232144783,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-27,7137.99,7199.32,7127.98,7183.01,184565715.0,185008863.0,,-0.10637628186865744,-0.13580564646057158,,0.9958182015461547,False,,-0.2465905381843802,-0.5183772464021774,,,,,0.0,,,-0.4971086334007953,-1.020050318751159,,,-0.4971086334007953,-1.020050318751159,,-0.010849927015340599,-0.000869491071524009,-0.039464939066829796,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-28,7230.47,7236.71,7165.34,7169.61,185213598.0,184565179.0,,-0.08930272614338741,-0.1092999541419335,,0.9958182015461547,False,,-0.04334433944836152,-0.28442505934771917,,,,,0.0,,,-0.45389298635770636,-0.9499907702365455,,,-0.45389298635770636,-0.9499907702365455,,-0.018063411627747716,0.014152070247593018,-0.009704757542411846,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2012-06-29,7183.45,7296.28,7177.59,7296.28,184575447.0,185213508.0,,-0.0802621958905837,-0.11023713194384666,,0.9958182015461547,False,,0.04281062911568483,-0.2716525740904677,,,,,0.0,,,-0.4065878801221453,-0.8853871325083477,,,-0.4065878801221453,-0.8853871325083477,,0.026764366902192194,0.04400392721834301,-0.003645674118047504,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-02,7332.09,7359.99,7318.22,7345.16,184332546.0,184575330.0,,-0.06584593470602451,-0.10975592416818991,,0.9958182015461547,False,,0.19834028550875593,-0.23608254569847872,,,,,0.0,,,-0.3489756738715833,-0.8235486004312172,,,-0.3489756738715833,-0.8235486004312172,,0.06534042287799546,0.07283189867769568,0.019251102770364237,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-03,7363.37,7431.7,7357.67,7418.36,183748478.0,184332247.0,,-0.04413047539895765,-0.09233083345590054,,0.9958182015461547,False,,0.4636485428545428,-0.04745276985019364,,,,,0.0,,,-0.271582891326238,-0.7496347118044531,,,-0.271582891326238,-0.7496347118044531,,0.05969759086915838,0.07397528715746426,0.0333961049299043,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-04,7414.56,7442.55,7397.8,7422.59,183677252.0,183747671.0,,-0.028433915982313707,-0.08284683408850468,,0.9958182015461547,False,,0.6616248709962813,0.008285855770619507,,,,,0.0,,,-0.18270596158123614,-0.6774518006068271,,,-0.18270596158123614,-0.6774518006068271,,0.05193200257931041,0.07873063252282608,0.044715342848621775,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-05,7412.55,7426.62,7376.45,7387.78,185003102.0,183677252.0,,-0.041327440288804196,-0.07601960214021242,,0.9958182015461547,False,,0.5087777232913605,0.0687560441804495,,,,,0.0,,,-0.11685037254575076,-0.6063843868175626,,,-0.11685037254575076,-0.6063843868175626,,0.04342606467795895,0.0719223818679583,0.057070971663433556,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-06,7392.78,7406.62,7328.03,7368.59,185211788.0,185002482.0,,-0.03055965961791207,-0.06563083672397285,,0.9958182015461547,False,,0.6599980131899447,0.17196541322188383,,,,,0.0,,,-0.04286481199949406,-0.5322558344328534,,,-0.04286481199949406,-0.5322558344328534,,0.052708349703199486,0.09623159937502834,0.06983868558145767,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-09,7301.72,7333.28,7293.11,7309.96,185809381.0,185211790.0,,-0.0432841056031662,-0.05710939600289977,,0.9958182015461547,False,,0.49939440011767794,0.2380908259485859,,,,,0.0,,,0.008778922487855653,-0.4588894858250973,,,0.008778922487855653,-0.4588894858250973,,0.02664661113475275,0.058553158116394166,0.07682629155290188,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-10,7305.76,7328.75,7228.88,7251.35,185586752.0,185808730.0,,-0.052936851137635466,-0.05667808428587273,,0.9958182015461547,False,,0.36685777258069674,0.21025319610847618,,,,,0.0,,,0.04288167011574528,-0.3951616113552332,,,0.04288167011574528,-0.3951616113552332,,0.02534897795273805,0.06652138274366459,0.07606705758930998,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-11,7207.08,7261.59,7202.38,7257.91,186049905.0,185584796.0,,-0.05285322044338192,-0.05993652726591958,,0.9958182015461547,False,,0.27232407612381254,0.1753527008163201,,,,,0.0,,,0.0647333278307993,-0.34082691495794243,,,0.0647333278307993,-0.34082691495794243,,0.02385160879863113,0.07470331313215905,0.0700792631776308,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-12,7240.88,7242.78,7130.93,7130.93,186578639.0,186049886.0,,-0.08440128552297244,-0.05776497818683246,,0.9958182015461547,False,,-0.0568844640742548,0.2083051827005983,,,,,0.0,,,0.053150680982698914,-0.2885286199428433,,,0.053150680982698914,-0.2885286199428433,,0.007891054543398779,0.04445478013880433,0.07744584582905323,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-13,7113.14,7153.85,7103.71,7104.27,185612832.0,186577983.0,,-0.080931608075696,-0.06151699405703748,,0.9958182015461547,False,,-0.004691258574653433,0.14076522424481236,,,,,0.0,,,0.047641924834379644,-0.24764349192497134,,,0.047641924834379644,-0.24764349192497134,,-0.007205313709241157,0.03069057657124108,0.08025286961912081,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-16,7135.94,7147.38,7085.38,7090.04,184780062.0,185611976.0,,-0.06536231177175456,-0.05706831113734734,,0.9958182015461547,False,,0.21188352311214534,0.1602332174370867,,,,,0.0,,,0.06328398181321447,-0.20879809103334676,,,0.06328398181321447,-0.20879809103334676,,-0.02629403282290732,0.02941983424660466,0.09016234590436123,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-17,7056.8,7133.05,7051.76,7127.0,184422383.0,184778295.0,,-0.06285338593030898,-0.05700615102511464,,0.9958182015461547,False,,0.14720559941185338,0.14476759746744322,,,,,0.0,,,0.07127651682260865,-0.1751251683189858,,,0.07127651682260865,-0.1751251683189858,,-0.020091762418656067,0.02489229620999478,0.09165462270555425,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-18,7132.65,7132.65,7046.09,7049.05,184616686.0,184420503.0,,-0.07525427375375349,-0.05462137984526694,,0.9958182015461547,False,,0.0,0.17482370110082213,,,,,0.0,,,0.06448827712521735,-0.14179670456471838,,,0.06448827712521735,-0.14179670456471838,,-0.03893584270781214,0.005842552331133066,0.09271498047833004,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-19,7109.33,7163.75,7098.18,7148.57,183995862.0,184615159.0,,-0.04776513057551801,-0.0508703853582817,,0.9958182015461547,False,,0.3307137392790901,0.23961092533580208,,,,,0.0,,,0.0898430830446338,-0.10547216838371642,,,0.0898430830446338,-0.10547216838371642,,-0.01792541609138565,0.04912020603989098,0.0943349594949695,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-20,7136.48,7164.68,7130.71,7164.68,183639084.0,183995820.0,,-0.04229463888283658,-0.04386001157703656,,0.9958182015461547,False,,0.3649042900527019,0.34985457751165105,,,,,0.0,,,0.11603938847397362,-0.06210771639368143,,,0.11603938847397362,-0.06210771639368143,,-0.007943727888895746,0.06351212905569203,0.09737909709889292,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-23,7105.99,7105.99,6996.18,7028.73,183491624.0,183638320.0,,-0.06269102954590322,-0.04100822931416903,,0.9958182015461547,False,,0.048468870422645395,0.38330238843340814,,,,,0.0,,,0.1096041010405138,-0.019687706410149095,,,0.1096041010405138,-0.019687706410149095,,-0.019207745053988257,0.03787099524945592,0.1028689274893857,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-24,7004.44,7015.76,6968.78,7008.35,182946060.0,183490115.0,,-0.07335935413410755,-0.04319618497811917,,0.9958182015461547,False,,-0.12619174987522278,0.3401375734526739,,,,,0.0,,,0.08714735333425318,0.014581367862500718,,,0.08714735333425318,0.014581367862500718,,-0.018153722437737496,0.03767301915126897,0.09078375050059728,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-25,6932.12,7036.95,6922.73,6979.13,182985889.0,182870715.0,,-0.07209078157511617,-0.04307672841108878,,0.9958182015461547,False,,-0.05301792959421884,0.3643467532312213,,,,,0.0,,,0.07379827876963681,0.047892356945236005,,,0.07379827876963681,0.047892356945236005,,-0.028383644182591983,0.03428550029354127,0.0927289180494828,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-26,7012.94,7023.98,6963.57,6970.69,183151424.0,182983319.0,,-0.06815186150658381,-0.03511862219487549,,0.9958182015461547,False,,0.0,0.5343195598738278,,,,,0.0,,,0.06676987126776664,0.09421875722414952,,,0.06676987126776664,0.09421875722414952,,-0.027744884310304196,0.0211508646368036,0.074181331947058,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-27,7060.43,7124.49,7045.31,7124.49,182505106.0,183149928.0,,-0.050285801122942564,-0.032512814592385975,,0.9958182015461547,False,,0.2997402713286691,0.6105371309100215,,,,,0.0,,,0.08895752841642401,0.14339193567042305,,,0.08895752841642401,0.14339193567042305,,-0.023544874922563297,0.029976394767641135,0.07772431735146068,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-30,7159.21,7184.31,7146.07,7158.88,182536396.0,182505081.0,,-0.06746682541315996,-0.04369504084845022,,0.9958182015461547,False,,0.0,0.36120993458520373,,,,,0.0,,,0.08048538285295506,0.16413650699564025,,,0.08048538285295506,0.16413650699564025,,-0.02536091793779849,-0.0016208907071354473,0.0660608833197397,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-07-31,7140.53,7270.49,7140.53,7270.49,181985523.0,182536311.0,,-0.0507916282069526,-0.04736002883357582,,0.9958182015461547,False,,0.286501246159125,0.25730413556371196,,,,,0.0,,,0.10010594126306649,0.17300961447831376,,,0.10010594126306649,0.17300961447831376,,-0.019932977100059812,-0.006661152807994952,0.04497080462232472,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-08-01,7242.58,7273.62,7223.17,7267.96,182763721.0,181985306.0,,-0.05622553061635249,-0.04379523297052479,,0.9958182015461547,False,,0.1739141866989669,0.3157466915281691,,,,,0.0,,,0.10713529797124748,0.18660362181639523,,,0.10713529797124748,0.18660362181639523,,-0.02083235097183056,-0.027791614634038786,0.039051601117979895,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-08-03,7220.51,7235.63,7186.78,7217.51,182948020.0,182763264.0,,-0.04252674421072733,-0.05088196690719815,,0.9958182015461547,False,,0.4176890567618952,0.15680507021164464,,,,,0.0,,,0.13671184642749962,0.1837656645207047,,,0.13671184642749962,0.1837656645207047,,-0.023047519011123674,-0.0011993039219231338,0.025137635233014266,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-08-06,7311.74,7340.56,7276.6,7286.33,181634251.0,182991079.0,,-0.03437449888744737,-0.05880496906596533,,0.9958182015461547,False,,0.5869232860604705,-0.023183459205118013,,,,,0.0,,,0.17958912639254446,0.16405622416586443,,,0.17958912639254446,0.16405622416586443,,-0.011163601177430205,-0.0038148392695352973,0.006825867658007523,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2012-08-07,7289.89,7300.99,7265.96,7295.46,180253636.0,181630512.0,,-0.024111422192674703,-0.0677525087114379,,0.9958182015461547,False,,0.7465629889402976,-0.23091782893664853,,,,,0.0,,,0.2335866371113781,0.1264396476799108,,,0.2335866371113781,0.1264396476799108,,-0.001983594985471848,0.019172683410491498,-0.010643112708538127,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
